"","cited","citing"
"32495","10.1146/annurev.biochem.74.061903.155440","10.1080/15257770.2021.2011916"
"32496","10.1146/annurev.biochem.74.061903.155440","10.1080/15257771003781642"
"32497","10.1146/annurev.biochem.74.061903.155440","10.1016/j.ceb.2009.01.023"
"32498","10.1146/annurev.biochem.74.061903.155440","10.1101/2023.08.24.554670"
"32499","10.1146/annurev.biochem.74.061903.155440","10.1101/2023.06.13.544509"
"32500","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gkae027"
"32501","10.1146/annurev.biochem.74.061903.155440","10.1146/annurev-biophys-101922-072452"
"32502","10.1146/annurev.biochem.74.061903.155440","10.1002/wrna.1792"
"32503","10.1146/annurev.biochem.74.061903.155440","10.1101/2024.02.24.581891"
"32504","10.1146/annurev.biochem.74.061903.155440","10.21203/rs.3.rs-2159747/v6"
"32505","10.1146/annurev.biochem.74.061903.155440","10.1016/j.ijbiomac.2023.124680"
"32506","10.1146/annurev.biochem.74.061903.155440","10.1039/c2ob07065k"
"32507","10.1146/annurev.biochem.74.061903.155440","10.1016/j.chemphys.2014.01.017"
"32508","10.1146/annurev.biochem.74.061903.155440","10.1016/j.bmcl.2010.09.084"
"32509","10.1146/annurev.biochem.74.061903.155440","10.1101/cshperspect.a032714"
"32510","10.1146/annurev.biochem.74.061903.155440","10.1016/j.molcel.2007.01.014"
"32511","10.1146/annurev.biochem.74.061903.155440","10.1016/j.molcel.2007.01.022"
"32512","10.1146/annurev.biochem.74.061903.155440","10.1016/j.molcel.2007.01.015"
"32513","10.1146/annurev.biochem.74.061903.155440","10.1016/j.molcel.2006.11.025"
"32514","10.1146/annurev.biochem.74.061903.155440","10.1016/j.molcel.2005.12.018"
"32515","10.1146/annurev.biochem.74.061903.155440","10.1371/journal.pone.0239700"
"32516","10.1146/annurev.biochem.74.061903.155440","10.1146/annurev.micro.091208.073210"
"32517","10.1146/annurev.biochem.74.061903.155440","10.1016/j.str.2008.04.001"
"32518","10.1146/annurev.biochem.74.061903.155440","10.1016/j.str.2008.01.007"
"32519","10.1146/annurev.biochem.74.061903.155440","10.1038/nnano.2017.15"
"32520","10.1146/annurev.biochem.74.061903.155440","10.1073/pnas.1213609109"
"32521","10.1146/annurev.biochem.74.061903.155440","10.1073/pnas.0601562103"
"32522","10.1146/annurev.biochem.74.061903.155440","10.1038/nature06716"
"32523","10.1146/annurev.biochem.74.061903.155440","10.1002/0471266949.bmc088.pub2"
"32524","10.1146/annurev.biochem.74.061903.155440","10.1016/b978-008045382-8.00161-1"
"32525","10.1146/annurev.biochem.74.061903.155440","10.3390/ijms241411458"
"32526","10.1146/annurev.biochem.74.061903.155440","10.21203/rs.3.rs-2159747/v4"
"32527","10.1146/annurev.biochem.74.061903.155440","10.1002/jmr.2782"
"32528","10.1146/annurev.biochem.74.061903.155440","10.1007/978-3-662-65093-6_1382"
"32529","10.1146/annurev.biochem.74.061903.155440","10.1039/b813252f"
"32530","10.1146/annurev.biochem.74.061903.155440","10.1039/b712690p"
"32531","10.1146/annurev.biochem.74.061903.155440","10.1261/rna.079583.123"
"32532","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jviromet.2023.114793"
"32533","10.1146/annurev.biochem.74.061903.155440","10.1007/978-1-0716-2501-9_13"
"32534","10.1146/annurev.biochem.74.061903.155440","10.1016/j.chembiol.2010.06.003"
"32535","10.1146/annurev.biochem.74.061903.155440","10.1021/jacs.5b02248"
"32536","10.1146/annurev.biochem.74.061903.155440","10.1186/1471-2164-15-65"
"32537","10.1146/annurev.biochem.74.061903.155440","10.32386/scivpro.000014"
"32538","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jmb.2011.09.004"
"32539","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jmb.2011.04.068"
"32540","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jmb.2010.11.055"
"32541","10.1146/annurev.biochem.74.061903.155440","10.1007/978-3-030-28151-9_3"
"32542","10.1146/annurev.biochem.74.061903.155440","10.1007/978-3-319-58592-5_17"
"32543","10.1146/annurev.biochem.74.061903.155440","10.1016/bs.adgen.2015.06.002"
"32544","10.1146/annurev.biochem.74.061903.155440","10.1016/j.mib.2009.09.004"
"32545","10.1146/annurev.biochem.74.061903.155440","10.1016/j.mib.2008.02.015"
"32546","10.1146/annurev.biochem.74.061903.155440","10.1016/j.mib.2008.02.003"
"32547","10.1146/annurev.biochem.74.061903.155440","10.1038/nature14227"
"32548","10.1146/annurev.biochem.74.061903.155440","10.3390/ijms23179764"
"32549","10.1146/annurev.biochem.74.061903.155440","10.1038/s41467-022-34989-w"
"32550","10.1146/annurev.biochem.74.061903.155440","10.1038/s41467-022-34516-x"
"32551","10.1146/annurev.biochem.74.061903.155440","10.1039/c1sc00538c"
"32552","10.1146/annurev.biochem.74.061903.155440","10.1016/j.cell.2016.10.046"
"32553","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jbc.2023.104608"
"32554","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gky1178"
"32555","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gky664"
"32556","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gky547"
"32557","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gky346"
"32558","10.1146/annurev.biochem.74.061903.155440","10.1016/j.biochi.2019.07.003"
"32559","10.1146/annurev.biochem.74.061903.155440","10.1016/j.biochi.2017.05.004"
"32560","10.1146/annurev.biochem.74.061903.155440","10.1186/1741-7007-6-29"
"32561","10.1146/annurev.biochem.74.061903.155440","10.1371/journal.pgen.1002603"
"32562","10.1146/annurev.biochem.74.061903.155440","10.1038/nchembio.255"
"32563","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jmb.2010.04.038"
"32564","10.1146/annurev.biochem.74.061903.155440","10.1002/cbic.200900779"
"32565","10.1146/annurev.biochem.74.061903.155440","10.1002/cbic.200900629"
"32566","10.1146/annurev.biochem.74.061903.155440","10.1099/vir.0.070789-0"
"32567","10.1146/annurev.biochem.74.061903.155440","10.1111/jcmm.16158"
"32568","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gkx1256"
"32569","10.1146/annurev.biochem.74.061903.155440","10.1016/j.bbaexp.2007.04.004"
"32570","10.1146/annurev.biochem.74.061903.155440","10.1038/nrg2662"
"32571","10.1146/annurev.biochem.74.061903.155440","10.1016/j.biochi.2016.07.015"
"32572","10.1146/annurev.biochem.74.061903.155440","10.1016/j.biochi.2015.02.006"
"32573","10.1146/annurev.biochem.74.061903.155440","10.4137/cmbd.s16952"
"32574","10.1146/annurev.biochem.74.061903.155440","10.1016/j.pep.2015.05.017"
"32575","10.1146/annurev.biochem.74.061903.155440","10.1002/mbo3.163"
"32576","10.1146/annurev.biochem.74.061903.155440","10.1038/nchembio0508-275"
"32577","10.1146/annurev.biochem.74.061903.155440","10.1007/s00438-008-0374-x"
"32578","10.1146/annurev.biochem.74.061903.155440","10.1128/ecosalplus.2.5.4"
"32579","10.1146/annurev.biochem.74.061903.155440","10.1101/123919"
"32580","10.1146/annurev.biochem.74.061903.155440","10.1038/s41598-018-23472-6"
"32581","10.1146/annurev.biochem.74.061903.155440","10.14202/vetworld.2017.1129-1134"
"32582","10.1146/annurev.biochem.74.061903.155440","10.1529/biophysj.104.056283"
"32583","10.1146/annurev.biochem.74.061903.155440","10.1098/rstb.2016.0185"
"32584","10.1146/annurev.biochem.74.061903.155440","10.1016/s0076-6879(10)72008-5"
"32585","10.1146/annurev.biochem.74.061903.155440","10.1002/9780470015902.a0020211"
"32586","10.1146/annurev.biochem.74.061903.155440","10.1016/j.cell.2013.03.032"
"32587","10.1146/annurev.biochem.74.061903.155440","10.1152/ajpcell.00183.2014"
"32588","10.1146/annurev.biochem.74.061903.155440","10.1128/jb.02579-14"
"32589","10.1146/annurev.biochem.74.061903.155440","10.1128/jb.02485-14"
"32590","10.1146/annurev.biochem.74.061903.155440","10.1101/gad.428407"
"32591","10.1146/annurev.biochem.74.061903.155440","10.1101/gad.1363105"
"32592","10.1146/annurev.biochem.74.061903.155440","10.1074/jbc.m115.655092"
"32593","10.1146/annurev.biochem.74.061903.155440","10.1074/jbc.m807187200"
"32594","10.1146/annurev.biochem.74.061903.155440","10.1038/s41467-018-07321-8"
"32595","10.1146/annurev.biochem.74.061903.155440","10.1038/ncomms1331"
"32596","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gkx112"
"32597","10.1146/annurev.biochem.74.061903.155440","10.1021/ja502754f"
"32598","10.1146/annurev.biochem.74.061903.155440","10.1038/nrmicro3176"
"32599","10.1146/annurev.biochem.74.061903.155440","10.1038/nrmicro3155"
"32600","10.1146/annurev.biochem.74.061903.155440","10.1007/s00438-005-0020-9"
"32601","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jmb.2008.12.035"
"32602","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jmb.2008.10.069"
"32603","10.1146/annurev.biochem.74.061903.155440","10.1080/21690731.2015.1009331"
"32604","10.1146/annurev.biochem.74.061903.155440","10.3389/fpls.2022.908889"
"32605","10.1146/annurev.biochem.74.061903.155440","10.1002/cbic.200500299"
"32606","10.1146/annurev.biochem.74.061903.155440","10.31857/s0320972521080078"
"32607","10.1146/annurev.biochem.74.061903.155440","10.1073/pnas.1711482114"
"32608","10.1146/annurev.biochem.74.061903.155440","10.1073/pnas.1116480109"
"32609","10.1146/annurev.biochem.74.061903.155440","10.1073/pnas.1102932108"
"32610","10.1146/annurev.biochem.74.061903.155440","10.1016/j.drudis.2006.09.001"
"32611","10.1146/annurev.biochem.74.061903.155440","10.1038/nrd3823"
"32612","10.1146/annurev.biochem.74.061903.155440","10.1126/science.1117230"
"32613","10.1146/annurev.biochem.74.061903.155440","10.1080/19420862.2017.1336591"
"32614","10.1146/annurev.biochem.74.061903.155440","10.1128/jb.01441-13"
"32615","10.1146/annurev.biochem.74.061903.155440","10.1038/ja.2016.82"
"32616","10.1146/annurev.biochem.74.061903.155440","10.1134/s0026893308020131"
"32617","10.1146/annurev.biochem.74.061903.155440","10.1134/s0026893306050013"
"32618","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gkw839"
"32619","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gkw608"
"32620","10.1146/annurev.biochem.74.061903.155440","10.1093/nar/gkw530"
"32621","10.1146/annurev.biochem.74.061903.155440","10.1038/nrmicro2472"
"32622","10.1146/annurev.biochem.74.061903.155440","10.1038/s42003-021-02204-z"
"32623","10.1146/annurev.biochem.74.061903.155440","10.1007/978-981-15-2445-5_13"
"32624","10.1146/annurev.biochem.74.061903.155440","10.1134/s0003683818020114"
"32625","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jhazmat.2019.120885"
"32626","10.1146/annurev.biochem.74.061903.155440","10.1016/j.jmb.2008.07.004"
"32627","10.1146/annurev.biochem.74.061903.155440","10.1016/b0-08-045044-x/00219-4"
"32628","10.1146/annurev.biochem.74.061903.155440","10.21203/rs.3.rs-2159747/v3"
"32629","10.1146/annurev.biochem.74.061903.155440","10.1126/science.1111408"
"32630","10.1146/annurev.biochem.74.061903.155440","10.1126/science.1113415"
"32631","10.1146/annurev.biochem.74.061903.155440","10.1016/j.cell.2009.01.036"
"32632","10.1146/annurev.biochem.74.061903.155440","10.7554/elife.38232"
"32633","10.1146/annurev.biochem.74.061903.155440","10.1074/jbc.m801560200"
"32634","10.1146/annurev.biochem.73.011303.073723","10.1002/ptr.7682"
"32635","10.1146/annurev.biochem.73.011303.073723","10.1002/ptr.3436"
"32636","10.1146/annurev.biochem.73.011303.073723","10.1007/s10735-006-9043-8"
"32637","10.1146/annurev.biochem.73.011303.073723","10.1007/s10735-006-9030-0"
"32638","10.1146/annurev.biochem.73.011303.073723","10.1111/j.1365-313x.2007.03041.x"
"32639","10.1146/annurev.biochem.73.011303.073723","10.1111/j.1365-313x.2006.02931.x"
"32640","10.1146/annurev.biochem.73.011303.073723","10.1002/jms.1391"
"32641","10.1146/annurev.biochem.73.011303.073723","10.4161/cc.9.16.12688"
"32642","10.1146/annurev.biochem.73.011303.073723","10.4161/cc.9.14.12354"
"32643","10.1146/annurev.biochem.73.011303.073723","10.1016/j.molcel.2013.10.018"
"32644","10.1146/annurev.biochem.73.011303.073723","10.1016/j.molcel.2012.11.016"
"32645","10.1146/annurev.biochem.73.011303.073723","10.1016/j.molcel.2012.08.026"
"32646","10.1146/annurev.biochem.73.011303.073723","10.1016/j.isci.2021.102779"
"32647","10.1146/annurev.biochem.73.011303.073723","10.1002/ange.201902521"
"32648","10.1146/annurev.biochem.73.011303.073723","10.1186/1471-2407-7-125"
"32649","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0094136"
"32650","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0023155"
"32651","10.1146/annurev.biochem.73.011303.073723","10.1021/ja805615w"
"32652","10.1146/annurev.biochem.73.011303.073723","10.1016/j.lfs.2009.11.023"
"32653","10.1146/annurev.biochem.73.011303.073723","10.1186/s13048-021-00864-3"
"32654","10.1146/annurev.biochem.73.011303.073723","10.1146/annurev.genet.40.051206.105231"
"32655","10.1146/annurev.biochem.73.011303.073723","10.1146/annurev.genet.40.110405.090428"
"32656","10.1146/annurev.biochem.73.011303.073723","10.1111/bph.14572"
"32657","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pgen.1007512"
"32658","10.1146/annurev.biochem.73.011303.073723","10.1016/j.siny.2020.101090"
"32659","10.1146/annurev.biochem.73.011303.073723","10.1016/b978-0-12-380888-2.00003-0"
"32660","10.1146/annurev.biochem.73.011303.073723","10.1101/551002"
"32661","10.1146/annurev.biochem.73.011303.073723","10.1101/2020.10.29.361352"
"32662","10.1146/annurev.biochem.73.011303.073723","10.1101/2020.09.16.299263"
"32663","10.1146/annurev.biochem.73.011303.073723","10.1016/j.arcmed.2013.10.011"
"32664","10.1146/annurev.biochem.73.011303.073723","10.3390/cells9081853"
"32665","10.1146/annurev.biochem.73.011303.073723","10.1158/2159-8290.cd-19-1508"
"32666","10.1146/annurev.biochem.73.011303.073723","10.1007/s10311-007-0100-7"
"32667","10.1146/annurev.biochem.73.011303.073723","10.3389/fcell.2021.751574"
"32668","10.1146/annurev.biochem.73.011303.073723","10.1002/chem.202004495"
"32669","10.1146/annurev.biochem.73.011303.073723","10.1021/acs.jcim.7b00636"
"32670","10.1146/annurev.biochem.73.011303.073723","10.15171/apb.2019.025"
"32671","10.1146/annurev.biochem.73.011303.073723","10.1016/j.biopha.2019.109661"
"32672","10.1146/annurev.biochem.73.011303.073723","10.1158/0008-5472.can-09-0309"
"32673","10.1146/annurev.biochem.73.011303.073723","10.1158/1078-0432.ccr-13-2522"
"32674","10.1146/annurev.biochem.73.011303.073723","10.1007/978-3-319-55530-0_106"
"32675","10.1146/annurev.biochem.73.011303.073723","10.1007/978-3-319-34211-5_3"
"32676","10.1146/annurev.biochem.73.011303.073723","10.3389/fpls.2015.00206"
"32677","10.1146/annurev.biochem.73.011303.073723","10.3390/ncrna5010011"
"32678","10.1146/annurev.biochem.73.011303.073723","10.3389/fpls.2014.00206"
"32679","10.1146/annurev.biochem.73.011303.073723","10.1038/srep27797"
"32680","10.1146/annurev.biochem.73.011303.073723","10.1016/j.mrgentox.2020.503252"
"32681","10.1146/annurev.biochem.73.011303.073723","10.1016/j.mrgentox.2020.503196"
"32682","10.1146/annurev.biochem.73.011303.073723","10.1016/j.mrgentox.2020.503141"
"32683","10.1146/annurev.biochem.73.011303.073723","10.1016/j.mrgentox.2019.05.011"
"32684","10.1146/annurev.biochem.73.011303.073723","10.1016/j.bbrc.2011.10.050"
"32685","10.1146/annurev.biochem.73.011303.073723","10.3390/v10080393"
"32686","10.1146/annurev.biochem.73.011303.073723","10.3390/v9100304"
"32687","10.1146/annurev.biochem.73.011303.073723","10.1016/b978-0-12-394387-3.00003-3"
"32688","10.1146/annurev.biochem.73.011303.073723","10.1016/b978-0-12-407190-2.00016-2"
"32689","10.1146/annurev.biochem.73.011303.073723","10.1016/b978-0-12-407173-5.00004-2"
"32690","10.1146/annurev.biochem.73.011303.073723","10.1007/978-3-642-16483-5_1670"
"32691","10.1146/annurev.biochem.73.011303.073723","10.1021/es503065q"
"32692","10.1146/annurev.biochem.73.011303.073723","10.1128/mcb.00368-20"
"32693","10.1146/annurev.biochem.73.011303.073723","10.1073/pnas.1301445110"
"32694","10.1146/annurev.biochem.73.011303.073723","10.1073/pnas.0706347104"
"32695","10.1146/annurev.biochem.73.011303.073723","10.1073/pnas.0706316104"
"32696","10.1146/annurev.biochem.73.011303.073723","10.1007/978-3-540-29316-3_41"
"32697","10.1146/annurev.biochem.73.011303.073723","10.1007/1-4020-5466-1_13"
"32698","10.1146/annurev.biochem.73.011303.073723","10.1038/nature08041"
"32699","10.1146/annurev.biochem.73.011303.073723","10.1038/ncb1835"
"32700","10.1146/annurev.biochem.73.011303.073723","10.1016/j.taap.2017.10.015"
"32701","10.1146/annurev.biochem.73.011303.073723","10.1158/1541-7786.mcr-15-0410"
"32702","10.1146/annurev.biochem.73.011303.073723","10.1158/1541-7786.mcr-11-0493-t"
"32703","10.1146/annurev.biochem.73.011303.073723","10.1007/1-4020-3764-3_15"
"32704","10.1146/annurev.biochem.73.011303.073723","10.3389/fcell.2022.904719"
"32705","10.1146/annurev.biochem.73.011303.073723","10.1016/j.cub.2022.10.043"
"32706","10.1146/annurev.biochem.73.011303.073723","10.1101/2022.10.08.511087"
"32707","10.1146/annurev.biochem.73.011303.073723","10.1083/jcb.200705182"
"32708","10.1146/annurev.biochem.73.011303.073723","10.1186/s13046-023-02829-4"
"32709","10.1146/annurev.biochem.73.011303.073723","10.1016/j.jes.2014.05.032"
"32710","10.1146/annurev.biochem.73.011303.073723","10.1021/bi050014n"
"32711","10.1146/annurev.biochem.73.011303.073723","10.1016/j.biomaterials.2010.07.074"
"32712","10.1146/annurev.biochem.73.011303.073723","10.1126/sciadv.aar4666"
"32713","10.1146/annurev.biochem.73.011303.073723","10.1021/acsnano.6b05995"
"32714","10.1146/annurev.biochem.73.011303.073723","10.1016/j.tetasy.2008.10.025"
"32715","10.1146/annurev.biochem.73.011303.073723","10.1016/j.tox.2008.05.016"
"32716","10.1146/annurev.biochem.73.011303.073723","10.3390/cancers9060057"
"32717","10.1146/annurev.biochem.73.011303.073723","10.3390/cancers6021138"
"32718","10.1146/annurev.biochem.73.011303.073723","10.1016/j.lssr.2016.05.004"
"32719","10.1146/annurev.biochem.73.011303.073723","10.1007/s10565-014-9288-z"
"32720","10.1146/annurev.biochem.73.011303.073723","10.1007/s10565-012-9232-z"
"32721","10.1146/annurev.biochem.73.011303.073723","10.1038/nsmb.1638"
"32722","10.1146/annurev.biochem.73.011303.073723","10.1101/gad.348523.121"
"32723","10.1146/annurev.biochem.73.011303.073723","10.1074/jbc.m409243200"
"32724","10.1146/annurev.biochem.73.011303.073723","10.1074/jbc.m411021200"
"32725","10.1146/annurev.biochem.73.011303.073723","10.1074/jbc.c400375200"
"32726","10.1146/annurev.biochem.73.011303.073723","10.1016/j.pharmthera.2022.108175"
"32727","10.1146/annurev.biochem.73.011303.073723","10.1016/j.pharmthera.2021.108009"
"32728","10.1146/annurev.biochem.73.011303.073723","10.1016/j.pharmthera.2019.107446"
"32729","10.1146/annurev.biochem.73.011303.073723","10.3109/1354750x.2012.709881"
"32730","10.1146/annurev.biochem.73.011303.073723","10.1530/rep-17-0004"
"32731","10.1146/annurev.biochem.73.011303.073723","10.1530/rep-16-0069"
"32732","10.1146/annurev.biochem.73.011303.073723","10.1111/jcmm.12887"
"32733","10.1146/annurev.biochem.73.011303.073723","10.2174/1381612826666200224112141"
"32734","10.1146/annurev.biochem.73.011303.073723","10.1002/jbt.23059"
"32735","10.1146/annurev.biochem.73.011303.073723","10.1038/s41467-022-30215-9"
"32736","10.1146/annurev.biochem.73.011303.073723","10.1093/nar/gkv939"
"32737","10.1146/annurev.biochem.73.011303.073723","10.1093/nar/gkv654"
"32738","10.1146/annurev.biochem.73.011303.073723","10.1093/nar/gkv520"
"32739","10.1146/annurev.biochem.73.011303.073723","10.1016/j.reprotox.2022.04.009"
"32740","10.1146/annurev.biochem.73.011303.073723","10.3390/molecules27092837"
"32741","10.1146/annurev.biochem.73.011303.073723","10.1002/ange.201601524"
"32742","10.1146/annurev.biochem.73.011303.073723","10.1038/nrm3591"
"32743","10.1146/annurev.biochem.73.011303.073723","10.1002/stem.65"
"32744","10.1146/annurev.biochem.73.011303.073723","10.1007/s10549-012-2188-0"
"32745","10.1146/annurev.biochem.73.011303.073723","10.1634/stemcells.2007-1041"
"32746","10.1146/annurev.biochem.73.011303.073723","10.1007/s10637-010-9423-5"
"32747","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0159344"
"32748","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0038150"
"32749","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0039156"
"32750","10.1146/annurev.biochem.73.011303.073723","10.1242/jcs.233437"
"32751","10.1146/annurev.biochem.73.011303.073723","10.1016/j.canrad.2007.11.007"
"32752","10.1146/annurev.biochem.73.011303.073723","10.1111/1440-1681.13073"
"32753","10.1146/annurev.biochem.73.011303.073723","10.1002/eji.201343781"
"32754","10.1146/annurev.biochem.73.011303.073723","10.1182/blood-2010-08-300954"
"32755","10.1146/annurev.biochem.73.011303.073723","10.1016/j.ejphar.2017.11.009"
"32756","10.1146/annurev.biochem.73.011303.073723","10.3390/genes10090640"
"32757","10.1146/annurev.biochem.73.011303.073723","10.3390/biom11050715"
"32758","10.1146/annurev.biochem.73.011303.073723","10.1111/cbdd.13006"
"32759","10.1146/annurev.biochem.73.011303.073723","10.1177/154405910808700302"
"32760","10.1146/annurev.biochem.73.011303.073723","10.1186/bcr2486"
"32761","10.1146/annurev.biochem.73.011303.073723","10.3892/mmr.2018.9745"
"32762","10.1146/annurev.biochem.73.011303.073723","10.1186/s41065-021-00179-9"
"32763","10.1146/annurev.biochem.73.011303.073723","10.1016/j.cellsig.2018.08.014"
"32764","10.1146/annurev.biochem.73.011303.073723","10.1016/j.cellsig.2018.03.007"
"32765","10.1146/annurev.biochem.73.011303.073723","10.1158/1940-6207.capr-14-0067"
"32766","10.1146/annurev.biochem.73.011303.073723","10.1016/j.tim.2007.01.003"
"32767","10.1146/annurev.biochem.73.011303.073723","10.1007/978-3-030-03952-3_18"
"32768","10.1146/annurev.biochem.73.011303.073723","10.1007/978-981-10-7296-3_6"
"32769","10.1146/annurev.biochem.73.011303.073723","10.5772/intechopen.73341"
"32770","10.1146/annurev.biochem.73.011303.073723","10.1007/978-3-662-47398-6_31"
"32771","10.1146/annurev.biochem.73.011303.073723","10.1016/j.jmb.2007.07.013"
"32772","10.1146/annurev.biochem.73.011303.073723","10.1016/j.jmb.2007.05.095"
"32773","10.1146/annurev.biochem.73.011303.073723","10.1016/j.jmb.2006.10.095"
"32774","10.1146/annurev.biochem.73.011303.073723","10.1016/j.jmb.2006.10.097"
"32775","10.1146/annurev.biochem.73.011303.073723","10.1007/s00239-020-09979-5"
"32776","10.1146/annurev.biochem.73.011303.073723","10.1038/srep43196"
"32777","10.1146/annurev.biochem.73.011303.073723","10.1016/j.bbrc.2007.11.189"
"32778","10.1146/annurev.biochem.73.011303.073723","10.1016/j.envexpbot.2016.07.008"
"32779","10.1146/annurev.biochem.73.011303.073723","10.1038/ni1498"
"32780","10.1146/annurev.biochem.73.011303.073723","10.1007/978-1-62703-239-1_6"
"32781","10.1146/annurev.biochem.73.011303.073723","10.1007/978-1-4614-0323-4_16"
"32782","10.1146/annurev.biochem.73.011303.073723","10.1073/pnas.1103584108"
"32783","10.1146/annurev.biochem.73.011303.073723","10.1038/onc.2016.163"
"32784","10.1146/annurev.biochem.73.011303.073723","10.1038/onc.2015.390"
"32785","10.1146/annurev.biochem.73.011303.073723","10.1016/b978-0-08-046884-6.00919-2"
"32786","10.1146/annurev.biochem.73.011303.073723","10.1007/978-3-540-89656-2_31"
"32787","10.1146/annurev.biochem.73.011303.073723","10.1101/2022.08.19.504554"
"32788","10.1146/annurev.biochem.73.011303.073723","10.1038/s41598-022-22976-6"
"32789","10.1146/annurev.biochem.73.011303.073723","10.1038/ncb1553"
"32790","10.1146/annurev.biochem.73.011303.073723","10.1038/s41598-023-35572-z"
"32791","10.1146/annurev.biochem.73.011303.073723","10.1016/b978-0-323-85881-6.00002-6"
"32792","10.1146/annurev.biochem.73.011303.073723","10.3390/ijms24086955"
"32793","10.1146/annurev.biochem.73.011303.073723","10.3390/ijms24076778"
"32794","10.1146/annurev.biochem.73.011303.073723","10.3390/ijms24076783"
"32795","10.1146/annurev.biochem.73.011303.073723","10.1016/j.jddst.2024.105334"
"32796","10.1146/annurev.biochem.73.011303.073723","10.1016/j.fct.2005.10.003"
"32797","10.1146/annurev.biochem.73.011303.073723","10.1038/nrc1749"
"32798","10.1146/annurev.biochem.73.011303.073723","10.1038/nrc1652"
"32799","10.1146/annurev.biochem.73.011303.073723","10.1038/nrc1547"
"32800","10.1146/annurev.biochem.73.011303.073723","10.1007/s00210-021-02078-2"
"32801","10.1146/annurev.biochem.73.011303.073723","10.1007/s11060-020-03457-0"
"32802","10.1146/annurev.biochem.73.011303.073723","10.1016/j.freeradbiomed.2013.07.002"
"32803","10.1146/annurev.biochem.73.011303.073723","10.1021/acschembio.9b01023"
"32804","10.1146/annurev.biochem.73.011303.073723","10.3109/03602532.2011.604086"
"32805","10.1146/annurev.biochem.73.011303.073723","10.1016/j.cell.2007.05.003"
"32806","10.1146/annurev.biochem.73.011303.073723","10.1016/j.genrep.2021.101238"
"32807","10.1146/annurev.biochem.73.011303.073723","10.1007/s11033-012-1504-4"
"32808","10.1146/annurev.biochem.73.011303.073723","10.1007/s40843-020-1627-4"
"32809","10.1146/annurev.biochem.73.011303.073723","10.1074/jbc.m709835200"
"32810","10.1146/annurev.biochem.73.011303.073723","10.1074/jbc.m707649200"
"32811","10.1146/annurev.biochem.73.011303.073723","10.1038/ejhg.2017.120"
"32812","10.1146/annurev.biochem.73.011303.073723","10.1007/s12013-009-9042-y"
"32813","10.1146/annurev.biochem.73.011303.073723","10.1007/s12013-007-0032-7"
"32814","10.1146/annurev.biochem.73.011303.073723","10.1128/jvi.01007-12"
"32815","10.1146/annurev.biochem.73.011303.073723","10.1097/cmr.0b013e3283612483"
"32816","10.1146/annurev.biochem.73.011303.073723","10.1158/1055-9965.epi-09-0270"
"32817","10.1146/annurev.biochem.73.011303.073723","10.1177/1534735419828829"
"32818","10.1146/annurev.biochem.73.011303.073723","10.1093/nar/gkv044"
"32819","10.1146/annurev.biochem.73.011303.073723","10.1634/stemcells.2005-0227"
"32820","10.1146/annurev.biochem.73.011303.073723","10.7314/apjcp.2014.15.15.6071"
"32821","10.1146/annurev.biochem.73.011303.073723","10.1111/vco.12795"
"32822","10.1146/annurev.biochem.73.011303.073723","10.3390/ijms21249583"
"32823","10.1146/annurev.biochem.73.011303.073723","10.1002/ange.200504296"
"32824","10.1146/annurev.biochem.73.011303.073723","10.1038/nrm2950"
"32825","10.1146/annurev.biochem.73.011303.073723","10.1038/nrm2852"
"32826","10.1146/annurev.biochem.73.011303.073723","10.1038/nrm2351"
"32827","10.1146/annurev.biochem.73.011303.073723","10.1007/s10549-011-1447-9"
"32828","10.1146/annurev.biochem.73.011303.073723","10.1007/s10549-010-0895-y"
"32829","10.1146/annurev.biochem.73.011303.073723","10.1021/jz201649k"
"32830","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0157759"
"32831","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0108704"
"32832","10.1146/annurev.biochem.73.011303.073723","10.1371/journal.pone.0038010"
