"","cited","citing"
"2085","10.1073/pnas.71.10.4135","10.1007/978-1-4684-4082-9_66"
"2086","10.1073/pnas.71.10.4135","10.1007/978-3-642-46403-4_16"
"2087","10.1073/pnas.71.10.4135","10.1007/978-3-642-73139-6_31"
"2088","10.1073/pnas.71.10.4135","10.1016/j.bpj.2016.01.022"
"2089","10.1073/pnas.71.10.4135","10.1016/b978-0-444-81216-2.50009-3"
"2090","10.1073/pnas.71.10.4135","10.1098/rstb.2016.0185"
"2091","10.1073/pnas.71.10.4135","10.1073/pnas.1712962114"
"2092","10.1073/pnas.71.10.4135","10.1073/pnas.1200939109"
"2093","10.1073/pnas.71.10.4135","10.1007/978-3-540-85072-4_2"
"2094","10.1073/pnas.71.10.4135","10.1021/acs.jpcb.2c05513"
"2095","10.1073/pnas.71.10.4135","10.1002/9781119774198.ch10"
"2096","10.1073/pnas.71.10.4135","10.1016/0014-5793(78)81001-1"
"2097","10.1073/pnas.71.10.4135","10.1038/s43588-021-00076-1"
"2098","10.1073/pnas.71.10.4135","10.1021/bi00345a040"
"2099","10.1073/pnas.71.10.4135","10.1103/physreve.101.062420"
"2100","10.1073/pnas.71.10.4135","10.1103/physreve.101.062125"
"2101","10.1073/pnas.71.10.4135","10.1016/j.cell.2013.03.032"
"2102","10.1073/pnas.71.10.4135","10.1016/j.tcs.2004.03.015"
"2103","10.1073/pnas.71.10.4135","10.1128/jb.153.1.357-363.1983"
"2104","10.1073/pnas.71.10.4135","10.1128/jb.02579-14"
"2105","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)35774-5"
"2106","10.1073/pnas.71.10.4135","10.1101/gad.1336305"
"2107","10.1073/pnas.71.10.4135","10.1016/s0021-9258(18)45991-1"
"2108","10.1073/pnas.71.10.4135","10.1074/jbc.m806717200"
"2109","10.1073/pnas.71.10.4135","10.1134/s0026893320050027"
"2110","10.1073/pnas.71.10.4135","10.1134/s0026893320040159"
"2111","10.1073/pnas.71.10.4135","10.1134/s0026893319020043"
"2112","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1989.tb14525.x"
"2113","10.1073/pnas.71.10.4135","10.1111/j.1432-1033.1992.tb17441.x"
"2114","10.1073/pnas.71.10.4135","10.1007/bf01923511"
"2115","10.1073/pnas.71.10.4135","10.1021/acs.jpclett.7b00441"
"2116","10.1073/pnas.71.10.4135","10.1016/j.biochi.2012.05.019"
"2117","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1005421"
"2118","10.1073/pnas.71.10.4135","10.1101/040931"
"2119","10.1073/pnas.71.10.4135","10.1002/9783527639991.ch20"
"2120","10.1073/pnas.71.10.4135","10.1002/9783527629374.ch1"
"2121","10.1073/pnas.71.10.4135","10.1101/2020.09.26.314609"
"2122","10.1073/pnas.71.10.4135","10.2142/biophysics.11.85"
"2123","10.1073/pnas.71.10.4135","10.1016/s0531-5565(02)00030-x"
"2124","10.1073/pnas.71.10.4135","10.1002/prot.24131"
"2125","10.1073/pnas.71.10.4135","10.1103/physrevlett.84.2271"
"2126","10.1073/pnas.71.10.4135","10.1016/j.jmb.2008.11.056"
"2127","10.1073/pnas.71.10.4135","10.1016/j.jmb.2008.08.009"
"2128","10.1073/pnas.71.10.4135","10.1016/s0166-1280(00)00329-8"
"2129","10.1073/pnas.71.10.4135","10.1101/2020.04.06.027615"
"2130","10.1073/pnas.71.10.4135","10.1101/255943"
"2131","10.1073/pnas.71.10.4135","10.1101/101055"
"2132","10.1073/pnas.71.10.4135","10.1038/ng1956"
"2133","10.1073/pnas.71.10.4135","10.1002/cbic.200500364"
"2134","10.1073/pnas.71.10.4135","10.1002/cbic.200500299"
"2135","10.1073/pnas.71.10.4135","10.1007/978-1-4613-2449-2_7"
"2136","10.1073/pnas.71.10.4135","10.1007/978-3-642-68272-8_11"
"2137","10.1073/pnas.71.10.4135","10.1007/978-3-642-68318-3_3"
"2138","10.1073/pnas.71.10.4135","10.1007/978-1-4612-4884-2_38"
"2139","10.1073/pnas.71.10.4135","10.1007/978-1-4612-4884-2_31"
"2140","10.1073/pnas.71.10.4135","10.1007/978-1-4612-4884-2_33"
"2141","10.1073/pnas.71.10.4135","10.1016/j.bpc.2011.05.006"
"2142","10.1073/pnas.71.10.4135","10.1529/biophysj.104.050765"
"2143","10.1073/pnas.71.10.4135","10.1529/biophysj.104.042929"
"2144","10.1073/pnas.71.10.4135","10.1073/pnas.1708148114"
"2145","10.1073/pnas.71.10.4135","10.1073/pnas.1116480109"
"2146","10.1073/pnas.71.10.4135","10.1038/342142a0"
"2147","10.1073/pnas.71.10.4135","10.1002/9780470048672.wecb131"
"2148","10.1073/pnas.71.10.4135","10.1016/s0074-7696(08)61525-9"
"2149","10.1073/pnas.71.10.4135","10.1002/047120918x.emb1588"
"2150","10.1073/pnas.71.10.4135","10.1103/physreve.106.044405"
"2151","10.1073/pnas.71.10.4135","10.1016/0014-5793(77)80792-8"
"2152","10.1073/pnas.71.10.4135","10.1101/2023.04.05.535743"
"2153","10.1073/pnas.71.10.4135","10.1002/anie.202309501"
"2154","10.1073/pnas.71.10.4135","10.1007/bf00450633"
"2155","10.1073/pnas.71.10.4135","10.1021/bi00342a019"
"2156","10.1073/pnas.71.10.4135","10.1088/0953-8984/25/37/374104"
"2157","10.1073/pnas.71.10.4135","10.1103/physreve.101.040401"
"2158","10.1073/pnas.71.10.4135","10.1103/physreve.101.042204"
"2159","10.1073/pnas.71.10.4135","10.1103/physreve.101.022415"
"2160","10.1073/pnas.71.10.4135","10.1103/physreve.101.012410"
"2161","10.1073/pnas.71.10.4135","10.1103/physreve.101.012409"
"2162","10.1073/pnas.71.10.4135","10.1103/physreve.100.062502"
"2163","10.1073/pnas.71.10.4135","10.1016/j.cell.2010.06.039"
"2164","10.1073/pnas.71.10.4135",""
"2165","10.1073/pnas.71.10.4135","10.7554/elife.42498"
"2166","10.1073/pnas.71.10.4135","10.7554/elife.41017"
"2167","10.1073/pnas.71.10.4135","10.7554/elife.39180"
"2168","10.1073/pnas.71.10.4135","10.1101/gad.1131003"
"2169","10.1073/pnas.71.10.4135","10.1016/s0021-9258(19)69044-7"
"2170","10.1073/pnas.71.10.4135","10.1134/s0026893306040182"
"2171","10.1073/pnas.71.10.4135","10.1098/rsob.180249"
"2172","10.1073/pnas.71.10.4135","10.1002/eji.201445214"
"2173","10.1073/pnas.71.10.4135","10.1371/journal.pcbi.1004351"
"2174","10.1073/pnas.71.10.4135","10.3390/biom11101530"
"2175","10.1073/pnas.71.10.4135","10.1142/s0217979203018028"
"2176","10.1073/pnas.71.10.4135","10.1103/physrevlett.115.260603"
"2177","10.1073/pnas.71.10.4135","10.1103/physrevlett.115.248101"
"2178","10.1073/pnas.71.10.4135","10.1101/2020.01.15.907360"
"2179","10.1073/pnas.71.10.4135","10.1101/696567"
"2180","10.1073/pnas.71.10.4135","10.1101/432864"
"2181","10.1073/pnas.71.10.4135","10.1101/418772"
"2182","10.1073/pnas.71.10.4135","10.1101/213538"
"2183","10.1073/pnas.71.10.4135",""
"2184","10.1073/pnas.71.10.4135","10.1016/j.semcdb.2014.06.012"
"2185","10.1073/pnas.71.10.4135","10.1038/ni.2940"
"2186","10.1073/pnas.71.10.4135","10.1016/s0301-4622(03)00068-1"
"2187","10.1073/pnas.71.10.4135","10.1007/978-1-4615-5999-3_1"
"2188","10.1073/pnas.71.10.4135","10.1007/978-1-4615-5999-3_2"
"2189","10.1073/pnas.71.10.4135","10.1016/j.molcatb.2009.03.015"
"2190","10.1073/pnas.71.10.4135","10.1080/01442350902999682"
"2191","10.1073/pnas.71.10.4135","10.1073/pnas.1614838114"
"2192","10.1073/pnas.71.10.4135","10.1002/9783527628155.nanotech056"
"2193","10.1073/pnas.71.10.4135","10.1016/b978-0-08-046884-6.00619-9"
"2194","10.1073/pnas.71.10.4135","10.1016/j.bpj.2014.10.022"
"2195","10.1073/pnas.71.10.4135","10.1126/science.277.5330.1262"
"2196","10.1073/pnas.71.10.4135","10.1016/0014-5793(75)80702-2"
"2197","10.1073/pnas.71.10.4135","10.1016/s0161-5890(02)00065-2"
"2198","10.1073/pnas.71.10.4135","10.1049/ip-syb:20050086"
"2199","10.1073/pnas.71.10.4135","10.1103/physrevlett.129.278001"
"2200","10.1073/pnas.71.10.4135","10.1063/5.0166848"
"2201","10.1073/pnas.71.10.4135","10.1126/science.1111408"
"2202","10.1073/pnas.71.10.4135","10.1126/science.1113415"
"2203","10.1073/pnas.71.10.4135","10.1103/physreve.100.012131"
"2204","10.1073/pnas.71.10.4135","10.1088/1674-1056/25/1/018706"
"2205","10.1073/pnas.71.10.4135","10.1016/j.cell.2009.01.036"
"2206","10.1073/pnas.71.10.4135","10.1016/j.cell.2009.01.019"
"2207","10.1073/pnas.71.10.4135","10.1016/0040-4020(77)84042-8"
"2208","10.1073/pnas.71.10.4135","10.21468/scipostphys.12.4.139"
"2209","10.1073/pnas.71.10.4135","10.1016/s0021-9258(17)30278-8"
"2210","10.1073/pnas.71.10.4135","10.1098/rspa.2016.0822"
