"cited","citing"
"10.1038/nphys2276","10.1103/physrevlett.127.198101"
"10.1038/nphys2276","10.1103/physrevlett.110.188101"
"10.1038/nphys2276","10.1103/physreve.87.042104"
"10.1038/nphys2276","10.1073/pnas.2026786118"
"10.1038/nphys2276","10.1039/d2cp03064k"
"10.1038/nphys2276","10.3389/fphy.2023.1108357"
"10.1038/nphys2276","10.1038/s42003-022-04303-x"
"10.1038/nphys2276","10.1103/physreve.93.022116"
"10.1038/nphys2276","10.1088/1742-5468/aa71d4"
"10.1038/nphys2276","10.1155/2020/5327873"
"10.1038/nphys2276","10.1103/physrevx.7.021004"
"10.1038/nphys2276","10.1103/physrevx.6.041053"
"10.1038/nphys2276","10.1103/physrevx.5.041039"
"10.1038/nphys2276","10.1103/physrevx.4.031015"
"10.1038/nphys2276","10.1103/physrevx.4.021016"
"10.1038/nphys2276","10.1103/physrevlett.127.160601"
"10.1038/nphys2276","10.1038/s41598-017-12765-x"
"10.1038/nphys2276","10.1073/pnas.2024300118"
"10.1038/nphys2276","10.1038/s41467-019-13573-9"
"10.1038/nphys2276","10.1063/5.0092126"
"10.1038/nphys2276","10.1088/1367-2630/aab8cf"
"10.1038/nphys2276","10.1103/physrevresearch.2.043331"
"10.1038/nphys2276","10.1103/physrevresearch.2.033524"
"10.1038/nphys2276","10.1103/physrevlett.121.030605"
"10.1038/nphys2276","10.1073/pnas.1816621116"
"10.1038/nphys2276","10.1038/nphys3412"
"10.1038/nphys2276","10.1126/scisignal.abo7588"
"10.1038/nphys2276","10.1113/jp273614"
"10.1038/nphys2276","10.1021/acs.jpcb.8b12517"
"10.1038/nphys2276","10.1088/1742-5468/2015/00/p07025"
"10.1038/nphys2276","10.1088/1742-5468/2015/03/p03006"
"10.1038/nphys2276","10.1088/1742-5468/2015/01/p01014"
"10.1038/nphys2276","10.1088/1742-5468/2014/04/p04010"
"10.1038/nphys2276","10.1088/1742-5468/2014/02/p02016"
"10.1038/nphys2276","10.1007/s00422-021-00860-2"
"10.1038/nphys2276","10.1103/physrevlett.126.128102"
"10.1038/nphys2276","10.1103/physrevlett.126.080601"
"10.1038/nphys2276","10.1093/femsre/fuab038"
"10.1038/nphys2276","10.1093/femsre/fuaa022"
"10.1038/nphys2276","10.2142/biophys.56.232"
"10.1038/nphys2276","10.1073/pnas.1411524111"
"10.1038/nphys2276","10.1016/j.trf.2022.08.011"
"10.1038/nphys2276","10.1038/s41467-020-19395-4"
"10.1038/nphys2276","10.1146/annurev-conmatphys-031620-105251"
"10.1038/nphys2276","10.3389/fnint.2019.00011"
"10.1038/nphys2276","10.1016/j.spa.2019.02.005"
"10.1038/nphys2276","10.1063/5.0058252"
"10.1038/nphys2276","10.1088/2399-6528/aab654"
"10.1038/nphys2276","10.1098/rsif.2018.0756"
"10.1038/nphys2276","10.1038/s41467-020-17276-4"
"10.1038/nphys2276","10.1007/s10955-021-02733-1"
"10.1038/nphys2276","10.1146/annurev-conmatphys-031218-013309"
"10.1038/nphys2276","10.1146/annurev-conmatphys-031218-013554"
"10.1038/nphys2276","10.1146/annurev-conmatphys-033117-054046"
"10.1038/nphys2276","10.1038/s41467-020-16644-4"
"10.1038/nphys2276","10.1038/ncomms8498"
"10.1038/nphys2276","10.1016/j.cels.2021.05.004"
"10.1038/nphys2276","10.1007/s10955-017-1822-y"
"10.1038/nphys2276","10.1007/s10955-015-1445-0"
"10.1038/nphys2276","10.1007/s10955-015-1440-5"
"10.1038/nphys2276","10.1007/s10955-015-1431-6"
"10.1038/nphys2276","10.1007/s10955-015-1399-2"
"10.1038/nphys2276","10.1007/s10955-015-1381-z"
"10.1038/nphys2276","10.1007/s10955-015-1332-8"
"10.1038/nphys2276","10.1007/s10955-015-1354-2"
"10.1038/nphys2276","10.1103/physrevlett.123.108101"
"10.1038/nphys2276","10.1002/adma.201905018"
"10.1038/nphys2276","10.1038/srep05688"
"10.1038/nphys2276","10.1007/s10827-020-00775-0"
"10.1038/nphys2276","10.1088/0256-307x/32/11/110501"
"10.1038/nphys2276","10.1073/pnas.1918386117"
"10.1038/nphys2276","10.1073/pnas.1915676117"
"10.1038/nphys2276","10.1007/s40484-014-0038-2"
"10.1038/nphys2276","10.1007/s40484-013-0017-z"
"10.1038/nphys2276","10.1088/0253-6102/62/4/12"
"10.1038/nphys2276","10.1098/rsif.2013.0489"
"10.1038/nphys2276","10.1016/j.isci.2022.104358"
"10.1038/nphys2276","10.1016/j.cplett.2016.10.059"
"10.1038/nphys2276","10.1021/acs.chemrev.9b00254"
"10.1038/nphys2276","10.1007/s10955-013-0834-5"
"10.1038/nphys2276","10.1088/1367-2630/ac1976"
"10.1038/nphys2276","10.1002/smtd.201900452"
"10.1038/nphys2276","10.1038/s41567-022-01601-3"
"10.1038/nphys2276","10.1038/s41567-021-01380-3"
"10.1038/nphys2276","10.1038/s41567-020-01079-x"
"10.1038/nphys2276","10.1038/s41567-019-0701-7"
"10.1038/nphys2276","10.1103/physrevlett.132.046602"
"10.1038/nphys2276","10.1126/science.aac8167"
"10.1038/nphys2276","10.1021/acs.jpcb.0c06180"
"10.1038/nphys2276","10.1103/physrevresearch.6.013023"
"10.1038/nphys2276","10.1016/j.isci.2023.106767"
"10.1038/nphys2276","10.1088/1478-3975/11/5/056001"
"10.1038/nphys2276","10.1088/1367-2630/aa89ff"
"10.1038/nphys2276","10.1199/tab.0168"
"10.1038/nphys2276","10.1016/j.physleta.2013.12.028"
"10.1038/nphys2276","10.1038/nphys2302"
"10.1038/nphys2276","10.1073/pnas.2302016120"
"10.1038/nphys2276","10.1103/physreve.109.014132"
"10.1038/nphys2276","10.1038/s41467-019-11362-y"
"10.1038/nphys2276","10.1021/acs.jpclett.0c01073"
"10.1038/nphys2276","10.1063/5.0043671"
"10.1038/nphys2276","10.1146/annurev-micro-091018-054627"
"10.1038/nphys2276","10.1088/1367-2630/17/5/055026"
"10.1038/nphys2276","10.1088/1367-2630/17/4/045012"
"10.1038/nphys2276","10.1038/srep25191"
"10.1038/nphys2276","10.1073/pnas.1721096115"
"10.1038/nphys2276","10.1073/pnas.1207814109"
"10.1038/nphys2276","10.1016/j.cossms.2018.11.002"
"10.1038/nphys2276","10.1016/j.mib.2017.07.004"
"10.1038/nphys2276","10.1103/physreve.107.034605"
"10.1038/nphys2276","10.1103/physreve.108.014403"
"10.1038/nphys2276","10.1063/5.0147231"
"10.1038/nphys2276","10.1063/5.0146769"
"10.1038/nphys2276","10.1103/physreve.105.044140"
"10.1038/nphys2276","10.1103/physreve.105.034113"
"10.1038/nphys2276","10.3389/fncom.2021.740601"
"10.1038/nphys2276","10.7554/elife.62574"
"10.1038/nphys2276","10.1021/acs.jpclett.2c03335"
"10.1038/nphys2276","10.1002/adma.202212118"
"10.1038/nphys2276","10.1098/rsif.2023.0276"
"10.1038/nphys2276","10.1002/aisy.202300049"
"10.1038/nphys2276","10.1371/journal.pcbi.1008655"
"10.1038/nphys2276","10.1371/journal.pcbi.1008209"
"10.1038/nphys2276","10.1088/1367-2630/16/10/102003"
"10.1038/nphys2276","10.1088/1367-2630/16/10/103024"
"10.1038/nphys2276","10.1098/rstb.2019.0465"
"10.1038/nphys2276","10.1016/j.mib.2015.12.001"
"10.1038/nphys2276","10.7554/elife.60415"
"10.1038/nphys2276","10.1063/1.5144726"
"10.1038/nphys2276","10.1103/physrevlett.118.010601"
"10.1038/nphys2276","10.1038/s41598-020-74238-y"
"10.1038/nphys2276","10.1103/physreve.103.052411"
"10.1038/nphys2276","10.1038/s41467-018-07391-8"
"10.1038/nphys2276","10.1021/acs.jpclett.7b03197"
"10.1038/nphys2276","10.1038/s41579-022-00709-w"
"10.1038/nphys2276","10.1016/j.cjph.2021.02.008"
"10.1038/nphys2276","10.1007/s11047-017-9646-x"
"10.1038/nphys2276","10.1016/j.bpj.2016.01.022"
"10.1038/nphys2276","10.3758/s13414-022-02570-8"
"10.1038/nphys2276","10.1021/jacs.2c11945"
"10.1038/nphys2276","10.1103/physreve.102.052405"
"10.1038/nphys2276","10.1103/physreve.102.030103"
"10.1038/nphys2276","10.1103/physreve.102.032135"
"10.1038/nphys2276","10.1038/s41467-018-07413-5"
"10.1038/nphys2276","10.3390/e23111474"
"10.1038/nphys2276","10.1371/journal.pcbi.1004913"
"10.1038/nphys2276","10.2142/biophysics.11.85"
"10.1038/nphys2276","10.1103/physrevlett.117.030601"
"10.1038/nphys2276","10.1103/physrevlett.116.120601"
"10.1038/nphys2276","10.1016/j.semcdb.2022.03.009"
"10.1038/nphys2276","10.3389/fgene.2020.00676"
"10.1038/nphys2276","10.1049/iet-syb.2013.0050"
"10.1038/nphys2276","10.1103/physreve.106.054617"
"10.1038/nphys2276","10.1103/physreve.106.054404"
"10.1038/nphys2276","10.1109/tbme.2022.3204718"
"10.1038/nphys2276","10.1103/physreve.101.062106"
"10.1038/nphys2276","10.1103/physreve.101.012410"
"10.1038/nphys2276","10.1103/physreve.101.012409"
"10.1038/nphys2276","10.1063/5.0062603"
"10.1038/nphys2276","10.1371/journal.pone.0136095"
"10.1038/nphys2276","10.1063/1.5048934"
"10.1038/nphys2276","10.3390/e22101101"
"10.1038/nphys2276","10.1371/journal.pcbi.1004351"
"10.1038/nphys2276","10.1371/journal.pcbi.1003974"
"10.1038/nphys2276","10.1016/j.bpj.2014.11.2000"
"10.1038/nphys2276","10.1038/s41586-021-03375-9"
"10.1038/nphys2276","10.1103/physrevlett.131.077101"
"10.1038/nphys2276","10.1103/physrevlett.129.278001"
"10.1038/nphys2276","10.1098/rspa.2017.0117"
"10.1126/science.1248737","10.1073/pnas.1902889116"
"10.1126/science.1248737","10.1021/acs.jpcb.9b08380"
"10.1126/science.1248737","10.1093/jb/mvw091"
"10.1126/science.1248737","10.1038/s41467-022-28031-2"
"10.1126/science.1248737","10.1038/s41594-023-01105-5"
"10.1126/science.1248737","10.1073/pnas.1522423113"
"10.1126/science.1248737","10.1134/s0006297919140104"
"10.1126/science.1248737","10.1016/j.tibs.2022.04.003"
"10.1126/science.1248737","10.1016/j.tibs.2017.09.002"
"10.1126/science.1248737","10.1016/j.tibs.2016.08.003"
"10.1126/science.1248737","10.1016/j.tibs.2015.08.010"
"10.1126/science.1248737","10.1016/j.sbi.2019.11.010"
"10.1126/science.1248737","10.1016/j.febslet.2015.07.034"
"10.1126/science.1248737","10.3389/fonc.2015.00307"
"10.1126/science.1248737","10.3390/ph13060128"
"10.1126/science.1248737","10.1158/2159-8290.cd-16-0647"
"10.1126/science.1248737","10.15252/embj.2020104863"
"10.1126/science.1248737","10.1074/jbc.r117.807453"
"10.1126/science.1248737","10.7554/elife.73860"
"10.1126/science.1248737","10.4052/tigg.1732.1se"
"10.1126/science.1248737","10.1021/acs.jproteome.7b00381"
"10.1126/science.1248737","10.1146/annurev-biochem-060815-014922"
"10.1126/science.1248737","10.1073/pnas.1910547117"
"10.1126/science.1248737","10.3389/fphys.2022.913063"
"10.1126/science.1248737","10.1016/j.trac.2023.117083"
"10.1126/science.1248737","10.1038/s41467-020-16666-y"
"10.1126/science.1248737","10.3389/fmicb.2017.02062"
"10.1126/science.1248737","10.1007/s40484-017-0120-7"
"10.1126/science.1248737","10.1038/s41594-020-0424-6"
"10.1126/science.1248737","10.1016/j.molcel.2016.09.006"
"10.1126/science.1248737","10.1021/acs.jpcb.0c06180"
"10.1126/science.1248737","10.1038/nsmb.3142"
"10.1126/science.1248737","10.1016/j.jbc.2024.105753"
"10.1126/science.1248737","10.3389/fcell.2021.687515"
"10.1126/science.1248737","10.1016/j.jmb.2015.12.011"
"10.1126/science.1248737","10.1126/science.aab0931"
"10.1126/science.1248737","10.1126/science.1250834"
"10.1126/science.1248737","10.1016/j.cbpa.2017.08.012"
"10.1126/science.1248737","10.1038/s41467-024-45541-3"
"10.1126/science.1248737","10.3389/fphys.2019.00835"
"10.1126/science.1248737","10.1111/nph.14497"
"10.1126/science.1248737","10.1002/cbic.201600276"
"10.1126/science.1248737","10.1016/j.molcel.2023.01.019"
"10.1126/science.1248737","10.3390/s23187691"
"10.1126/science.1248737","10.1002/cjoc.202000529"
"10.1126/science.1248737","10.1016/j.cell.2016.05.037"
"10.1126/science.1248737","10.1074/jbc.m116.727578"
"10.1126/science.1248737","10.1016/j.tcb.2018.09.007"
"10.1126/science.1248737","10.26508/lsa.202201372"
"10.1126/science.1248737","10.1002/cbic.202300723"
"10.1126/science.1248737","10.1098/rsob.170204"
"10.1021/bi00002a013","10.3389/fmicb.2020.529317"
"10.1021/bi00002a013","10.1074/jbc.273.17.10288"
"10.1021/bi00002a013","10.1074/jbc.m409613200"
"10.1021/bi00002a013","10.1021/cr050287o"
"10.1021/bi00002a013","10.1016/j.molcel.2005.10.034"
"10.1021/bi00002a013","10.1099/mic.0.26894-0"
"10.1021/bi00002a013","10.1099/mic.0.27007-0"
"10.1021/bi00002a013","10.1074/jbc.m306897200"
"10.1021/bi00686a010","10.1111/j.1432-1033.1995.0311n.x"
"10.1021/bi00686a010","10.1038/326416a0"
"10.1021/bi00686a010","10.1111/j.1432-1033.1978.tb12214.x"
"10.1021/bi00686a010","10.1111/j.1432-1033.1983.tb07374.x"
"10.1021/bi00686a010","10.1016/0014-5793(92)81145-c"
"10.1021/bi00686a010","10.1016/0003-2697(81)90257-8"
"10.1021/bi00686a010","10.1016/0003-2697(84)90521-9"
"10.1021/bi00686a010","10.1002/anie.198807731"
"10.1021/bi00686a010","10.1016/0024-3205(87)90219-0"
"10.1021/bi00686a010","10.1039/c3lc41297k"
"10.1021/bi00686a010","10.1021/jp305045w"
"10.1021/bi00686a010","10.1016/0003-2697(83)90734-0"
"10.1021/bi00686a010","10.1016/0300-9084(90)90122-w"
"10.1021/bi00686a010","10.1038/268313a0"
"10.1021/bi00686a010","10.1021/acs.biochem.5b01167"
"10.1021/bi00686a010","10.1016/0003-2697(80)90120-7"
"10.1021/bi00686a010","10.1016/0014-5793(92)81145-c"
"10.1021/bi00686a010","10.1002/ange.19840960704"
"10.1021/bi00686a010","10.1002/ange.19881000605"
"10.1021/bi00686a010","10.1021/bi00509a013"
"10.1021/bi00686a010","10.1016/s0021-9258(19)75198-9"
"10.1021/bi00686a010","10.1111/j.1432-1033.1980.tb04880.x"
"10.1021/bi00686a010","10.1016/0014-5793(88)81449-2"
"10.1021/bi00686a010","10.1021/bi00605a031"
"10.1021/bi00686a010","10.1002/anie.198404673"
"10.1021/bi00686a010","10.1021/bi00327a009"
"10.1021/bi00686a010","10.1016/s0021-9258(19)85976-8"
"10.1021/bi00686a010","10.1016/0003-2697(81)90518-2"
"10.1021/bi00686a010","10.1016/0014-5793(81)80388-2"
"10.1021/bi00686a010","10.1073/pnas.0404017101"
"10.1021/bi00686a010","10.1016/0167-7799(84)90019-2"
"10.1021/bi00686a010","10.1021/bi961284w"
"10.1021/bi00686a010","10.1007/bf00481734"
"10.1021/bi00686a010","10.1016/0040-4020(84)85109-1"
"10.1021/bi00686a010","10.1016/0165-022x(83)90057-x"
"10.1021/bi00686a010","10.1111/j.1432-1033.1981.tb06193.x"
"10.1021/bi00686a010","10.1016/0022-2836(92)90565-2"
"10.1021/bi00686a010","10.1038/314235a0"
"10.1021/bi00686a010","10.1021/bi00611a011"
"10.1021/bi00686a010","10.1016/0005-2744(78)90153-5"
"10.1021/bi00686a010","10.1111/j.1432-1033.1988.tb14475.x"
"10.1021/bi00686a010","10.1016/j.ymeth.2007.09.007"
"10.1021/bi00686a010","10.1016/0014-5793(82)80165-8"
"10.1021/bi00686a010","10.1021/bi00660a026"
"10.1021/bi00686a010","10.1021/bi00355a048"
"10.1021/bi00686a010","10.1021/ac402881h"
"10.1021/bi00686a010","10.1016/0006-291x(80)90787-1"
"10.1021/bi00686a010","10.1111/febs.13275"
"10.1021/bi00686a010","10.1016/0005-2760(79)90179-6"
"10.1021/bi00686a010","10.1007/bf01870803"
"10.1021/bi00686a010","10.1016/0022-2836(94)90011-6"
"10.1021/bi00686a010","10.1038/282329a0"
"10.1021/bi00686a010","10.1111/j.1432-1033.1995.tb20265.x"
"10.1021/bi00686a010","10.1111/j.1432-1033.1995.tb20289.x"
"10.1021/bi00686a010","10.1021/bi00574a021"
"10.1021/bi00686a010","10.1111/j.1432-1033.1995.00311.x"
"10.1021/bi00686a010","10.1017/s0033583500002419"
"10.1021/bi00686a010","10.1038/299756a0"
"10.1021/bi00686a010","10.1016/s0021-9258(19)63391-0"
"10.1021/bi00686a010","10.1016/0079-6107(78)90021-4"
"10.1021/bi00686a010","10.1016/s0021-9258(18)32208-7"
"10.1021/bi00686a010","10.1016/0003-2697(89)90340-0"
"10.1021/bi00686a010","10.1007/bf01933911"
"10.1021/bi00686a010","10.1111/j.1432-1033.1995.00498.x"
"10.1021/bi00686a010","10.1111/j.1432-1033.1995.0498n.x"
"10.1021/bi00686a010","10.1038/346488a0"
"10.1021/bi00686a010","10.1016/s0021-9258(19)70681-4"
"10.1021/bi00686a010","10.1074/jbc.m808500200"
"10.1021/bi00686a010","10.1016/0003-2697(90)90680-8"
"10.1021/bi00686a010","10.1016/0005-2787(78)90142-9"
"10.1021/bi00686a010","10.1021/bi00515a025"
"10.1021/bi00686a010","10.1016/0005-2787(81)90140-4"
"10.1021/bi00686a010","10.1016/0014-5793(88)81449-2"
"10.1021/bi00686a010","10.1021/bi00554a035"
"10.1021/bi00686a010","10.1016/0040-4020(77)84042-8"
"10.1021/bi00686a010","10.1016/s0021-9258(17)36226-9"
"10.1016/j.btecx.2020.100024","10.1021/acssynbio.1c00326"
"10.1016/j.btecx.2020.100024","10.3390/ijms222111981"
"10.1016/s0021-9258(18)91061-6","10.1016/0014-5793(87)81539-9"
"10.1016/s0021-9258(18)91061-6","10.1016/0300-9084(87)90207-0"
"10.1016/s0021-9258(18)91061-6","10.1016/s0014-5793(97)00261-5"
"10.1016/s0021-9258(18)91061-6","10.1146/annurev.biochem.70.1.415"
"10.1016/s0021-9258(18)91061-6","10.3109/10409239009090606"
"10.1016/s0021-9258(18)91061-6","10.1016/0022-2836(86)90496-1"
"10.1016/s0021-9258(18)91061-6","10.1016/s0014-5793(97)00261-5"
"10.1016/s0021-9258(18)91061-6","10.1016/s0021-9258(18)89706-x"
"10.1007/bf00931489","10.1016/j.jtbi.2003.07.001"
"10.1007/bf00931489","10.1016/j.biosystems.2004.11.005"
"10.1007/bf00931489","10.1007/bf02101111"
"10.1007/bf00931489","10.1007/bf02386480"
"10.1007/bf00931489","10.1007/bf02388899"
"10.1007/bf00931489","10.1016/s0022-5193(05)80007-4"
"10.1007/bf00931489","10.1080/07391102.1987.10507696"
"10.1007/bf00931489","10.1016/j.plrev.2004.05.001"
"10.1007/bf00266619","10.1016/0147-619x(80)90043-8"
"10.1007/bf00266619","10.1128/mr.44.1.1-56.1980"
"10.1007/bf00266619","10.1128/jb.150.2.710-715.1982"
"10.1007/bf00266619","10.1016/0923-2508(92)90066-w"
"10.1007/bf00266619","10.1016/j.tim.2016.03.001"
"10.1007/bf00266619","10.1016/s0021-9258(17)38708-2"
"10.1007/bf00266619","10.1016/s0769-2609(83)80058-1"
"10.1007/bf00266619","10.1016/0769-2609(83)90008-x"
"10.1007/bf00266619","10.1074/jbc.m203487200"
"10.1007/bf00266619","10.1006/geno.2000.6481"
"10.1007/bf00266619","10.1128/mmbr.62.3.814-984.1998"
"10.1007/bf00266619","10.1016/s0174-3031(83)80114-0"
"10.1007/bf00266619","10.1111/j.1574-6968.1981.tb06924.x"
"10.1007/bf00266619","10.1128/jb.181.21.6772-6778.1999"
"10.1007/bf00266619","10.1016/s0021-9258(18)34202-9"
"10.1007/bf00266619","10.1007/bf00326064"
"10.1007/bf00266619","10.1128/jb.161.1.207-211.1985"
"10.1007/bf00266619","10.1007/bf00273214"
"10.1007/bf00266619","10.1016/0005-2728(81)90232-2"
"10.1007/bf00266619","10.1016/0304-4157(83)90009-6"
"10.1007/bf00266619","10.1007/bf00422781"
"10.1007/bf00266619","10.1016/j.bbamcr.2013.10.018"
"10.1007/bf00266619","10.1073/pnas.120163297"
"10.1007/bf00266619","10.1056/nejm199102283240906"
"10.1007/bf00266619","10.1128/aac.18.4.542"
"10.1007/bf00266619","10.1128/aac.18.5.798"
"10.1007/bf00266619","10.1046/j.1365-2958.1998.00678.x"
"10.1007/bf00266619","10.1021/bi00368a044"
"10.1007/bf00266619","10.1128/jb.171.7.3619-3628.1989"
"10.1007/bf00266619","10.1101/gad.11.15.2012"
"10.1007/bf00266619","10.1007/bf00270158"
"10.1007/bf00266619","10.1007/bf00268464"
"10.1007/bf00266619","10.1007/bf00268778"
"10.1007/bf00266619","10.1007/bf00268445"
"10.1007/bf00266619","10.1128/jb.141.2.977-978.1980"
"10.1007/bf00266619","10.1128/jb.172.5.2456-2461.1990"
"10.1007/bf00266619","10.1016/s0021-9258(18)42992-4"
"10.1007/bf00266619","10.1128/jb.182.5.1423-1426.2000"
"10.1073/pnas.2211203120","10.1016/j.tig.2023.11.003"
"10.1073/pnas.2212795120","10.1371/journal.pcbi.1011216"
"10.1111/gcb.16925","10.1111/gcb.17183"
"10.1111/gcb.16925","10.1111/gcb.17184"
"10.1111/gcb.16925","10.1016/j.jclepro.2024.141052"
"10.1111/gcb.16925","10.1016/j.scitotenv.2024.170738"
"10.1073/pnas.2213067120","10.1103/physrevresearch.5.023161"
"10.1073/pnas.2213067120","10.1016/j.mbm.2024.100046"
"10.1073/pnas.2213067120","10.1038/s41565-023-01535-8"
"10.1073/pnas.2213067120","10.1007/s12038-023-00346-2"
"10.1073/pnas.2213067120","10.1063/5.0166848"
"10.1073/pnas.2215694120","10.7554/elife.91881"
"10.1073/pnas.2215694120","10.1126/science.adg0514"
"10.1073/pnas.2215694120","10.1063/5.0166848"
"10.1093/nar/gkad007","10.1128/mmbr.00199-23"
"10.1093/nar/gkad007","10.1002/pro.4844"
"10.1093/nar/gkad007","10.1093/molbev/msad163"
"10.1093/nar/gkad007","10.1016/j.chembiol.2023.12.008"
"10.1093/nar/gkad007","10.1093/jb/mvad043"
"10.1093/nar/gkad007","10.7554/elife.87146"
"10.1093/nar/gkad007","10.7554/elife.87146.3"
"10.1093/nar/gkad007","10.1093/nar/gkad1188"
"10.1093/nar/gkad007","10.1093/nar/gkae117"
"10.1093/nar/gkad007","10.1093/nar/gkad1136"
"10.1093/nar/gkad007","10.1016/j.ijbiomac.2023.124680"
"10.1093/nar/gkad007","10.1021/acs.jpclett.3c00366"
"10.1093/nar/gkad007","10.1080/15476286.2023.2257471"
"10.1093/nar/gkad007","10.1016/j.ymthe.2023.12.014"
"10.1093/nar/gkad007","10.1016/j.jbc.2023.105089"
"10.1093/nar/gkad007","10.1016/j.jbc.2023.104966"
"10.1093/nar/gkad007","10.1021/jacs.3c03931"
"10.1093/nar/gkad007","10.1038/s41573-023-00829-9"
"10.1002/wrna.1792","10.1002/iub.2801"
"10.1002/yea.3374","10.1080/15476286.2020.1809197"
"10.1002/yea.3374","10.1021/acssynbio.1c00461"
"10.1002/yea.3374","10.1038/s41467-023-40404-9"
"10.1002/yea.3374","10.1093/nar/gkab947"
"10.1002/yea.3374","10.1038/s41598-020-80194-4"
"10.1002/yea.3374","10.1093/nar/gkz783"
"10.1002/yea.3374","10.1093/g3journal/jkab218"
"10.1002/yea.3374","10.1534/g3.120.401876"
"10.1002/yea.3374","10.1016/j.xphs.2024.02.006"
"10.1111/1751-7915.13378","10.1111/1751-7915.14257"
"10.1111/1751-7915.13378","10.1007/s00239-019-09915-2"
"10.1111/1751-7915.13378","10.1038/s41598-023-41556-w"
"10.1111/1751-7915.13378","10.1093/synbio/ysab010"
"10.1111/1751-7915.13378","10.1111/1462-2920.16140"
"10.1111/1751-7915.13378","10.1093/gbe/evaa229"
"10.1111/1751-7915.13378","10.3389/fevo.2022.796413"
"10.1111/1751-7915.13378","10.1002/cbic.202000091"
"10.1111/1751-7915.13378","10.1002/cbic.202000060"
"10.1111/1751-7915.13378","10.1007/s11084-019-09578-5"
"10.1111/1751-7915.13378","10.1119/10.0005946"
"10.1111/1751-7915.13378","10.3390/ijms20215507"
"10.1111/1751-7915.13378","10.1016/j.biosystems.2022.104694"
"10.1111/1751-7915.13378","10.1111/1751-7915.13937"
"10.1111/1751-7915.13378","10.1111/1751-7915.13550"
"10.1111/1751-7915.13378","10.1177/15353702221078291"
"10.1111/1751-7915.13378","10.1016/j.chempr.2023.05.035"
"10.1111/1751-7915.13378","10.1093/femsre/fuac049"
"10.1111/1751-7915.13378","10.1016/j.bpc.2020.106496"
"10.1111/1751-7915.13378","10.3390/ijms22052545"
"10.1111/1751-7915.13378","10.1016/j.resmic.2019.09.005"
"10.1111/1751-7915.13378","10.3390/life9030066"
"10.1111/1751-7915.13378","10.1016/j.gde.2021.06.016"
"10.1021/ac2032222","10.1039/c5cc01975c"
"10.1021/ac2032222","10.1186/s13059-016-1045-6"
"10.1021/ac2032222","10.1016/j.wnsx.2023.100160"
"10.1021/ac2032222","10.1016/j.nbt.2018.01.002"
"10.1021/ac2032222","10.1016/j.nbt.2015.09.006"
"10.1021/ac2032222","10.3390/s130101353"
"10.1021/ac2032222","10.1016/j.nbt.2012.11.003"
"10.1021/ac2032222","10.1016/j.nbt.2012.05.005"
"10.1021/ac2032222","10.1002/prca.201400167"
"10.1021/ac2032222","10.1002/prca.201300060"
"10.1021/ac2032222","10.1002/prca.201200114"
"10.1021/ac2032222","10.1038/srep11688"
"10.1021/ac2032222","10.1002/pmic.201900008"
"10.1021/ac2032222","10.1111/eci.12937"
"10.1021/ac2032222","10.1021/acs.analchem.6b01900"
"10.1021/ac2032222","10.1002/pmic.201500398"
"10.1021/ac2032222","10.1002/pmic.201400215"
"10.1021/ac2032222","10.1002/pmic.201300030"
"10.1021/ac2032222","10.1002/pmic.201200580"
"10.1021/ac2032222","10.1002/1878-0261.12809"
"10.1021/ac2032222","10.1016/j.bbapap.2014.09.006"
"10.1021/ac2032222","10.1016/j.bbapap.2013.07.016"
"10.1021/ac2032222","10.1186/1471-2407-14-435"
"10.1021/ac2032222","10.1016/j.bbr.2016.08.058"
"10.1021/ac2032222","10.3390/jpm10040202"
"10.1021/ac2032222","10.1002/jms.3932"
"10.1021/ac2032222","10.1039/c7an01144j"
"10.1021/ac2032222","10.1016/j.ab.2018.01.010"
"10.1021/ac2032222","10.1021/ac301364j"
"10.1021/ac2032222","10.1016/j.tibtech.2017.06.006"
"10.1021/ac2032222","10.1039/c5an00822k"
"10.1021/ac2032222","10.1007/s11468-013-9594-y"
"10.1021/ac2032222","10.1002/0471142727.mb2010s109"
"10.1021/ac2032222","10.1016/j.trac.2017.02.011"
"10.1021/ac2032222","10.1089/neur.2022.0067"
"10.1021/ac2032222","10.1016/j.cbpa.2013.11.012"
"10.1021/ac2032222","10.1080/14789450.2020.1773806"
"10.1021/ac2032222","10.1586/epr.13.7"
"10.1021/ac2032222","10.1038/nrg.2017.15"
"10.1021/ac2032222","10.1021/jacs.2c11450"
"10.1021/ac2032222","10.1155/2013/801840"
"10.1021/ac2032222","10.1186/s12967-017-1182-z"
"10.1021/ac2032222","10.1021/acssensors.7b00873"
"10.1021/ac2032222","10.1073/pnas.1718283115"
"10.1021/ac2032222","10.1089/neu.2018.6320"
"10.1128/jvi.01606-18","10.1021/acs.biochem.9b00497"
"10.1128/jvi.01606-18","10.1093/ve/veaa092"
"10.1128/jvi.01606-18","10.1371/journal.pntd.0009427"
"10.1128/jvi.01606-18","10.1038/s41541-020-00241-z"
"10.1128/jvi.01606-18","10.1371/journal.pntd.0007853"
"10.1128/jvi.01606-18","10.1016/j.ymthe.2021.05.018"
"10.1128/jvi.01606-18","10.1371/journal.pone.0251019"
"10.1128/jvi.01606-18","10.1080/14737159.2021.1924059"
"10.1128/jvi.01606-18","10.3390/ijms20184657"
